id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,masalah_kesejahteraan_sosial,jumlah,satuan,tahun
947,32,JAWA BARAT,3272,KOTA SUKABUMI,ANAK JALANAN,2140.0,ORANG,2015
948,32,JAWA BARAT,3272,KOTA SUKABUMI,WANITA RAWAN SOSIAL EKONOMI (JIWA),14020.0,ORANG,2015
949,32,JAWA BARAT,3272,KOTA SUKABUMI,KORBAN TINDAK KEKERSAN,0.0,ORANG,2015
950,32,JAWA BARAT,3272,KOTA SUKABUMI,LANJUT USIA TERLANTAR,16710.0,ORANG,2015
951,32,JAWA BARAT,3272,KOTA SUKABUMI,PENYANDANG CACAT,3900.0,ORANG,2015
952,32,JAWA BARAT,3272,KOTA SUKABUMI,TUNA SUSILA,2030.0,ORANG,2015
953,32,JAWA BARAT,3272,KOTA SUKABUMI,PENGEMIS,2560.0,ORANG,2015
954,32,JAWA BARAT,3272,KOTA SUKABUMI,GELANDANGAN,780.0,ORANG,2015
955,32,JAWA BARAT,3272,KOTA SUKABUMI,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),800.0,ORANG,2015
956,32,JAWA BARAT,3272,KOTA SUKABUMI,KORBAN PENYALAHGUNAAN NAPZA,330.0,ORANG,2015
957,32,JAWA BARAT,3272,KOTA SUKABUMI,KELUARGA FAKIR MISKIN,237200.0,ORANG,2015
958,32,JAWA BARAT,3272,KOTA SUKABUMI,KELUARGA BERUMAH TAK LAYAK HUNI,14340.0,ORANG,2015
959,32,JAWA BARAT,3272,KOTA SUKABUMI,KELUARGA BERMASALAH PSIKOLOGIS,0.0,ORANG,2015
960,32,JAWA BARAT,3272,KOTA SUKABUMI,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2015
961,32,JAWA BARAT,3272,KOTA SUKABUMI,KORBAN BENCANA ALAM,23660.0,ORANG,2015
962,32,JAWA BARAT,3272,KOTA SUKABUMI,KORBAN BENCANA SOSIAL ATAU PENGUNGSI,5140.0,ORANG,2015
963,32,JAWA BARAT,3272,KOTA SUKABUMI,PEKERJA MIGRAN BERMASALAH SOSIAL,0.0,ORANG,2015
964,32,JAWA BARAT,3272,KOTA SUKABUMI,ORANG DENGAN HIV/AIDS (ODHA),0.0,ORANG,2015
965,32,JAWA BARAT,3272,KOTA SUKABUMI,KELUARGA RENTAN,0.0,ORANG,2015
966,32,JAWA BARAT,3273,KOTA BANDUNG,BALITA TERLANTAR ,3530.0,ORANG,2015
967,32,JAWA BARAT,3273,KOTA BANDUNG,ANAK TERLANTAR ,9260.0,ORANG,2015
968,32,JAWA BARAT,3273,KOTA BANDUNG,ANAK NAKAL (ABH) ,0.0,ORANG,2015
969,32,JAWA BARAT,3273,KOTA BANDUNG,ANAK JALANAN,11210.0,ORANG,2015
970,32,JAWA BARAT,3273,KOTA BANDUNG,WANITA RAWAN SOSIAL EKONOMI (JIWA),500.0,ORANG,2015
971,32,JAWA BARAT,3273,KOTA BANDUNG,KORBAN TINDAK KEKERSAN,13810.0,ORANG,2015
972,32,JAWA BARAT,3273,KOTA BANDUNG,LANJUT USIA TERLANTAR,3110.0,ORANG,2015
973,32,JAWA BARAT,3273,KOTA BANDUNG,PENYANDANG CACAT,6820.0,ORANG,2015
974,32,JAWA BARAT,3273,KOTA BANDUNG,TUNA SUSILA,14090.0,ORANG,2015
975,32,JAWA BARAT,3273,KOTA BANDUNG,PENGEMIS,440.0,ORANG,2015
976,32,JAWA BARAT,3273,KOTA BANDUNG,GELANDANGAN,170.0,ORANG,2015
977,32,JAWA BARAT,3273,KOTA BANDUNG,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),260.0,ORANG,2015
978,32,JAWA BARAT,3273,KOTA BANDUNG,KORBAN PENYALAHGUNAAN NAPZA,0.0,ORANG,2015
979,32,JAWA BARAT,3273,KOTA BANDUNG,KELUARGA FAKIR MISKIN,1288520.0,ORANG,2015
980,32,JAWA BARAT,3273,KOTA BANDUNG,KELUARGA BERUMAH TAK LAYAK HUNI,820.0,ORANG,2015
981,32,JAWA BARAT,3273,KOTA BANDUNG,KELUARGA BERMASALAH PSIKOLOGIS,131030.0,ORANG,2015
982,32,JAWA BARAT,3273,KOTA BANDUNG,KOMUNITAS ADAT TERPENCIL,11640.0,ORANG,2015
983,32,JAWA BARAT,3274,KOTA CIREBON,BALITA TERLANTAR ,2650.0,ORANG,2015
984,32,JAWA BARAT,3274,KOTA CIREBON,ANAK TERLANTAR ,18790.0,ORANG,2015
985,32,JAWA BARAT,3274,KOTA CIREBON,ANAK NAKAL (ABH) ,500.0,ORANG,2015
986,32,JAWA BARAT,3274,KOTA CIREBON,ANAK JALANAN,1430.0,ORANG,2015
987,32,JAWA BARAT,3274,KOTA CIREBON,WANITA RAWAN SOSIAL EKONOMI (JIWA),52360.0,ORANG,2015
988,32,JAWA BARAT,3274,KOTA CIREBON,KORBAN TINDAK KEKERSAN,1100.0,ORANG,2015
989,32,JAWA BARAT,3274,KOTA CIREBON,LANJUT USIA TERLANTAR,10290.0,ORANG,2015
990,32,JAWA BARAT,3274,KOTA CIREBON,PENYANDANG CACAT,7410.0,ORANG,2015
991,32,JAWA BARAT,3274,KOTA CIREBON,TUNA SUSILA,720.0,ORANG,2015
992,32,JAWA BARAT,3274,KOTA CIREBON,PENGEMIS,910.0,ORANG,2015
993,32,JAWA BARAT,3274,KOTA CIREBON,GELANDANGAN,610.0,ORANG,2015
994,32,JAWA BARAT,3274,KOTA CIREBON,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),500.0,ORANG,2015
995,32,JAWA BARAT,3274,KOTA CIREBON,KORBAN PENYALAHGUNAAN NAPZA,1110.0,ORANG,2015
996,32,JAWA BARAT,3274,KOTA CIREBON,KELUARGA FAKIR MISKIN,272570.0,ORANG,2015
997,32,JAWA BARAT,3274,KOTA CIREBON,KELUARGA BERUMAH TAK LAYAK HUNI,29250.0,ORANG,2015
998,32,JAWA BARAT,3274,KOTA CIREBON,KELUARGA BERMASALAH PSIKOLOGIS,1180.0,ORANG,2015
999,32,JAWA BARAT,3274,KOTA CIREBON,KOMUNITAS ADAT TERPENCIL,20.0,ORANG,2015
1000,32,JAWA BARAT,3274,KOTA CIREBON,KORBAN BENCANA ALAM,0.0,ORANG,2015
1001,32,JAWA BARAT,3274,KOTA CIREBON,KORBAN BENCANA SOSIAL ATAU PENGUNGSI,0.0,ORANG,2015
1002,32,JAWA BARAT,3274,KOTA CIREBON,PEKERJA MIGRAN BERMASALAH SOSIAL,10.0,ORANG,2015
1003,32,JAWA BARAT,3274,KOTA CIREBON,ORANG DENGAN HIV/AIDS (ODHA),0.0,ORANG,2015
1004,32,JAWA BARAT,3274,KOTA CIREBON,KELUARGA RENTAN,4000.0,ORANG,2015
1005,32,JAWA BARAT,3275,KOTA BEKASI,BALITA TERLANTAR ,1890.0,ORANG,2015
1006,32,JAWA BARAT,3275,KOTA BEKASI,ANAK TERLANTAR ,4920.0,ORANG,2015
1007,32,JAWA BARAT,3275,KOTA BEKASI,ANAK NAKAL (ABH) ,340.0,ORANG,2015
1008,32,JAWA BARAT,3275,KOTA BEKASI,ANAK JALANAN,1850.0,ORANG,2015
1009,32,JAWA BARAT,3275,KOTA BEKASI,WANITA RAWAN SOSIAL EKONOMI (JIWA),20240.0,ORANG,2015
1010,32,JAWA BARAT,3275,KOTA BEKASI,KORBAN TINDAK KEKERSAN,1720.0,ORANG,2015
1011,32,JAWA BARAT,3275,KOTA BEKASI,LANJUT USIA TERLANTAR,12040.0,ORANG,2015
1012,32,JAWA BARAT,3275,KOTA BEKASI,PENYANDANG CACAT,16070.0,ORANG,2015
1013,32,JAWA BARAT,3275,KOTA BEKASI,TUNA SUSILA,0.0,ORANG,2015
1014,32,JAWA BARAT,3275,KOTA BEKASI,PENGEMIS,1700.0,ORANG,2015
1015,32,JAWA BARAT,3275,KOTA BEKASI,GELANDANGAN,1460.0,ORANG,2015
1016,32,JAWA BARAT,3275,KOTA BEKASI,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),830.0,ORANG,2015
1017,32,JAWA BARAT,3275,KOTA BEKASI,KORBAN PENYALAHGUNAAN NAPZA,2150.0,ORANG,2015
1018,32,JAWA BARAT,3275,KOTA BEKASI,KELUARGA FAKIR MISKIN,1062040.0,ORANG,2015
1019,32,JAWA BARAT,3275,KOTA BEKASI,KELUARGA BERUMAH TAK LAYAK HUNI,13510.0,ORANG,2015
1020,32,JAWA BARAT,3275,KOTA BEKASI,KELUARGA BERMASALAH PSIKOLOGIS,680.0,ORANG,2015
1021,32,JAWA BARAT,3275,KOTA BEKASI,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2015
1022,32,JAWA BARAT,3275,KOTA BEKASI,KORBAN BENCANA ALAM,11960.0,ORANG,2015
1023,32,JAWA BARAT,3275,KOTA BEKASI,KORBAN BENCANA SOSIAL ATAU PENGUNGSI,1540.0,ORANG,2015
1024,32,JAWA BARAT,3275,KOTA BEKASI,PEKERJA MIGRAN BERMASALAH SOSIAL,0.0,ORANG,2015
1025,32,JAWA BARAT,3275,KOTA BEKASI,ORANG DENGAN HIV/AIDS (ODHA),170.0,ORANG,2015
1026,32,JAWA BARAT,3275,KOTA BEKASI,KELUARGA RENTAN,9830.0,ORANG,2015
1027,32,JAWA BARAT,3276,KOTA DEPOK,BALITA TERLANTAR ,140.0,ORANG,2015
1028,32,JAWA BARAT,3276,KOTA DEPOK,ANAK TERLANTAR ,450.0,ORANG,2015
1029,32,JAWA BARAT,3276,KOTA DEPOK,ANAK NAKAL (ABH) ,180.0,ORANG,2015
1030,32,JAWA BARAT,3276,KOTA DEPOK,ANAK JALANAN,7330.0,ORANG,2015
1031,32,JAWA BARAT,3276,KOTA DEPOK,WANITA RAWAN SOSIAL EKONOMI (JIWA),2750.0,ORANG,2015
1032,32,JAWA BARAT,3276,KOTA DEPOK,KORBAN TINDAK KEKERSAN,40.0,ORANG,2015
1033,32,JAWA BARAT,3276,KOTA DEPOK,LANJUT USIA TERLANTAR,1450.0,ORANG,2015
1034,32,JAWA BARAT,3276,KOTA DEPOK,PENYANDANG CACAT,3020.0,ORANG,2015
1035,32,JAWA BARAT,3276,KOTA DEPOK,TUNA SUSILA,1820.0,ORANG,2015
1036,32,JAWA BARAT,3276,KOTA DEPOK,PENGEMIS,1020.0,ORANG,2015
1037,32,JAWA BARAT,3276,KOTA DEPOK,GELANDANGAN,630.0,ORANG,2015
1038,32,JAWA BARAT,3276,KOTA DEPOK,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),140.0,ORANG,2015
1039,32,JAWA BARAT,3276,KOTA DEPOK,KORBAN PENYALAHGUNAAN NAPZA,270.0,ORANG,2015
1040,32,JAWA BARAT,3276,KOTA DEPOK,KELUARGA FAKIR MISKIN,802850.0,ORANG,2015
1041,32,JAWA BARAT,3276,KOTA DEPOK,KELUARGA BERUMAH TAK LAYAK HUNI,2930.0,ORANG,2015
1042,32,JAWA BARAT,3276,KOTA DEPOK,KELUARGA BERMASALAH PSIKOLOGIS,10.0,ORANG,2015
1043,32,JAWA BARAT,3276,KOTA DEPOK,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2015
1044,32,JAWA BARAT,3276,KOTA DEPOK,KORBAN BENCANA ALAM,720.0,ORANG,2015
1045,32,JAWA BARAT,3276,KOTA DEPOK,KORBAN BENCANA SOSIAL ATAU PENGUNGSI,0.0,ORANG,2015
1046,32,JAWA BARAT,3276,KOTA DEPOK,PEKERJA MIGRAN BERMASALAH SOSIAL,0.0,ORANG,2015
1047,32,JAWA BARAT,3276,KOTA DEPOK,ORANG DENGAN HIV/AIDS (ODHA),170.0,ORANG,2015
1048,32,JAWA BARAT,3276,KOTA DEPOK,KELUARGA RENTAN,0.0,ORANG,2015
1049,32,JAWA BARAT,3277,KOTA CIMAHI,BALITA TERLANTAR ,940.0,ORANG,2015
1050,32,JAWA BARAT,3277,KOTA CIMAHI,ANAK TERLANTAR ,2260.0,ORANG,2015
1051,32,JAWA BARAT,3277,KOTA CIMAHI,ANAK NAKAL (ABH) ,440.0,ORANG,2015
1052,32,JAWA BARAT,3277,KOTA CIMAHI,ANAK JALANAN,650.0,ORANG,2015
1053,32,JAWA BARAT,3277,KOTA CIMAHI,WANITA RAWAN SOSIAL EKONOMI (JIWA),21620.0,ORANG,2015
1054,32,JAWA BARAT,3277,KOTA CIMAHI,KORBAN TINDAK KEKERSAN,130.0,ORANG,2015
1055,32,JAWA BARAT,3277,KOTA CIMAHI,LANJUT USIA TERLANTAR,6630.0,ORANG,2015
1056,32,JAWA BARAT,3277,KOTA CIMAHI,PENYANDANG CACAT,9930.0,ORANG,2015
1057,32,JAWA BARAT,3277,KOTA CIMAHI,TUNA SUSILA,140.0,ORANG,2015
1058,32,JAWA BARAT,3277,KOTA CIMAHI,PENGEMIS,120.0,ORANG,2015
1059,32,JAWA BARAT,3277,KOTA CIMAHI,GELANDANGAN,30.0,ORANG,2015
1060,32,JAWA BARAT,3277,KOTA CIMAHI,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),530.0,ORANG,2015
1061,32,JAWA BARAT,3277,KOTA CIMAHI,KORBAN PENYALAHGUNAAN NAPZA,1120.0,ORANG,2015
1062,32,JAWA BARAT,3277,KOTA CIMAHI,KELUARGA FAKIR MISKIN,352780.0,ORANG,2015
1063,32,JAWA BARAT,3277,KOTA CIMAHI,KELUARGA BERUMAH TAK LAYAK HUNI,20470.0,ORANG,2015
1064,32,JAWA BARAT,3277,KOTA CIMAHI,KELUARGA BERMASALAH PSIKOLOGIS,1710.0,ORANG,2015
1065,32,JAWA BARAT,3277,KOTA CIMAHI,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2015
1066,32,JAWA BARAT,3277,KOTA CIMAHI,KORBAN BENCANA ALAM,50.0,ORANG,2015
1067,32,JAWA BARAT,3277,KOTA CIMAHI,KORBAN BENCANA SOSIAL ATAU PENGUNGSI,90.0,ORANG,2015
1068,32,JAWA BARAT,3277,KOTA CIMAHI,PEKERJA MIGRAN BERMASALAH SOSIAL,2610.0,ORANG,2015
1069,32,JAWA BARAT,3277,KOTA CIMAHI,ORANG DENGAN HIV/AIDS (ODHA),1120.0,ORANG,2015
1070,32,JAWA BARAT,3277,KOTA CIMAHI,KELUARGA RENTAN,7990.0,ORANG,2015
1071,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BALITA TERLANTAR ,190.0,ORANG,2015
1072,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ANAK TERLANTAR ,41550.0,ORANG,2015
1073,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ANAK NAKAL (ABH) ,200.0,ORANG,2015
1074,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ANAK JALANAN,3000.0,ORANG,2015
1075,32,JAWA BARAT,3278,KOTA TASIKMALAYA,WANITA RAWAN SOSIAL EKONOMI (JIWA),114880.0,ORANG,2015
1076,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KORBAN TINDAK KEKERSAN,60.0,ORANG,2015
1077,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LANJUT USIA TERLANTAR,114890.0,ORANG,2015
1078,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PENYANDANG CACAT,29790.0,ORANG,2015
1079,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TUNA SUSILA,3160.0,ORANG,2015
1080,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PENGEMIS,530.0,ORANG,2015
1081,32,JAWA BARAT,3278,KOTA TASIKMALAYA,GELANDANGAN,400.0,ORANG,2015
1082,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),1210.0,ORANG,2015
1083,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KORBAN PENYALAHGUNAAN NAPZA,40.0,ORANG,2015
1084,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KELUARGA FAKIR MISKIN,662280.0,ORANG,2015
1085,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KELUARGA BERUMAH TAK LAYAK HUNI,92000.0,ORANG,2015
1086,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KELUARGA BERMASALAH PSIKOLOGIS,2980.0,ORANG,2015
1087,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2015
1088,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KORBAN BENCANA ALAM,1220.0,ORANG,2015
1089,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KORBAN BENCANA SOSIAL ATAU PENGUNGSI,0.0,ORANG,2015
1090,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEKERJA MIGRAN BERMASALAH SOSIAL,0.0,ORANG,2015
1091,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ORANG DENGAN HIV/AIDS (ODHA),3350.0,ORANG,2015
1092,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KELUARGA RENTAN,530.0,ORANG,2015
1093,32,JAWA BARAT,3279,KOTA BANJAR,BALITA TERLANTAR ,480.0,ORANG,2015
1094,32,JAWA BARAT,3279,KOTA BANJAR,ANAK TERLANTAR ,3330.0,ORANG,2015
1095,32,JAWA BARAT,3279,KOTA BANJAR,ANAK NAKAL (ABH) ,690.0,ORANG,2015
1096,32,JAWA BARAT,3279,KOTA BANJAR,ANAK JALANAN,30.0,ORANG,2015
1097,32,JAWA BARAT,3279,KOTA BANJAR,WANITA RAWAN SOSIAL EKONOMI (JIWA),10420.0,ORANG,2015
1098,32,JAWA BARAT,3279,KOTA BANJAR,KORBAN TINDAK KEKERSAN,20.0,ORANG,2015
1099,32,JAWA BARAT,3279,KOTA BANJAR,LANJUT USIA TERLANTAR,13910.0,ORANG,2015
1100,32,JAWA BARAT,3279,KOTA BANJAR,PENYANDANG CACAT,12480.0,ORANG,2015
1101,32,JAWA BARAT,3279,KOTA BANJAR,TUNA SUSILA,230.0,ORANG,2015
1102,32,JAWA BARAT,3279,KOTA BANJAR,PENGEMIS,210.0,ORANG,2015
1103,32,JAWA BARAT,3279,KOTA BANJAR,GELANDANGAN,0.0,ORANG,2015
1104,32,JAWA BARAT,3279,KOTA BANJAR,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),480.0,ORANG,2015
1105,32,JAWA BARAT,3279,KOTA BANJAR,KORBAN PENYALAHGUNAAN NAPZA,190.0,ORANG,2015
1106,32,JAWA BARAT,3279,KOTA BANJAR,KELUARGA FAKIR MISKIN,159150.0,ORANG,2015
1107,32,JAWA BARAT,3279,KOTA BANJAR,KELUARGA BERUMAH TAK LAYAK HUNI,11790.0,ORANG,2015
1108,32,JAWA BARAT,3279,KOTA BANJAR,KELUARGA BERMASALAH PSIKOLOGIS,230.0,ORANG,2015
1109,32,JAWA BARAT,3279,KOTA BANJAR,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2015
1110,32,JAWA BARAT,3279,KOTA BANJAR,KORBAN BENCANA ALAM,0.0,ORANG,2015
1111,32,JAWA BARAT,3279,KOTA BANJAR,KORBAN BENCANA SOSIAL ATAU PENGUNGSI,0.0,ORANG,2015
1112,32,JAWA BARAT,3279,KOTA BANJAR,PEKERJA MIGRAN BERMASALAH SOSIAL,20.0,ORANG,2015
1113,32,JAWA BARAT,3279,KOTA BANJAR,ORANG DENGAN HIV/AIDS (ODHA),10.0,ORANG,2015
1114,32,JAWA BARAT,3279,KOTA BANJAR,KELUARGA RENTAN,4140.0,ORANG,2015
1115,32,JAWA BARAT,3201,KABUPATEN BOGOR,BALITA TERLANTAR ,9180.0,ORANG,2016
1116,32,JAWA BARAT,3201,KABUPATEN BOGOR,ANAK TERLANTAR ,69990.0,ORANG,2016
1117,32,JAWA BARAT,3201,KABUPATEN BOGOR,ANAK NAKAL (ABH) ,8860.0,ORANG,2016
1118,32,JAWA BARAT,3201,KABUPATEN BOGOR,ANAK JALANAN,2080.0,ORANG,2016
1119,32,JAWA BARAT,3201,KABUPATEN BOGOR,WANITA RAWAN SOSIAL EKONOMI (JIWA),85370.0,ORANG,2016
1120,32,JAWA BARAT,3201,KABUPATEN BOGOR,KORBAN TINDAK KEKERSAN,20.0,ORANG,2016
1121,32,JAWA BARAT,3201,KABUPATEN BOGOR,LANJUT USIA TERLANTAR,128780.0,ORANG,2016
1122,32,JAWA BARAT,3201,KABUPATEN BOGOR,PENYANDANG CACAT,73580.0,ORANG,2016
1123,32,JAWA BARAT,3201,KABUPATEN BOGOR,TUNA SUSILA,8370.0,ORANG,2016
1124,32,JAWA BARAT,3201,KABUPATEN BOGOR,PENGEMIS,3840.0,ORANG,2016
1125,32,JAWA BARAT,3201,KABUPATEN BOGOR,GELANDANGAN,1020.0,ORANG,2016
1126,32,JAWA BARAT,3201,KABUPATEN BOGOR,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),7310.0,ORANG,2016
1127,32,JAWA BARAT,3201,KABUPATEN BOGOR,KORBAN PENYALAHGUNAAN NAPZA,430.0,ORANG,2016
1128,32,JAWA BARAT,3201,KABUPATEN BOGOR,KELUARGA FAKIR MISKIN,3150000.0,ORANG,2016
1129,32,JAWA BARAT,3201,KABUPATEN BOGOR,KELUARGA BERUMAH TAK LAYAK HUNI,272630.0,ORANG,2016
1130,32,JAWA BARAT,3201,KABUPATEN BOGOR,KELUARGA BERMASALAH PSIKOLOGIS,1470.0,ORANG,2016
1131,32,JAWA BARAT,3201,KABUPATEN BOGOR,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2016
1132,32,JAWA BARAT,3201,KABUPATEN BOGOR,KORBAN BENCANA ALAM,163800.0,ORANG,2016
1133,32,JAWA BARAT,3201,KABUPATEN BOGOR,KORBAN BENCANA SOSIAL ATAU PENGUNGSI,50.0,ORANG,2016
1134,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEKERJA MIGRAN BERMASALAH SOSIAL,4120.0,ORANG,2016
1135,32,JAWA BARAT,3201,KABUPATEN BOGOR,ORANG DENGAN HIV/AIDS (ODHA),620.0,ORANG,2016
1136,32,JAWA BARAT,3201,KABUPATEN BOGOR,KELUARGA RENTAN,149410.0,ORANG,2016
1137,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BALITA TERLANTAR ,22760.0,ORANG,2016
1138,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,ANAK TERLANTAR ,57820.0,ORANG,2016
1139,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,ANAK NAKAL (ABH) ,2480.0,ORANG,2016
1140,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,ANAK JALANAN,7090.0,ORANG,2016
1141,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,WANITA RAWAN SOSIAL EKONOMI (JIWA),143490.0,ORANG,2016
1142,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KORBAN TINDAK KEKERSAN,4840.0,ORANG,2016
1143,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LANJUT USIA TERLANTAR,125900.0,ORANG,2016
1144,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PENYANDANG CACAT,57510.0,ORANG,2016
1145,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TUNA SUSILA,3650.0,ORANG,2016
1146,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PENGEMIS,3320.0,ORANG,2016
1147,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,GELANDANGAN,7090.0,ORANG,2016
1148,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),7890.0,ORANG,2016
1149,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KORBAN PENYALAHGUNAAN NAPZA,2520.0,ORANG,2016
1150,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KELUARGA FAKIR MISKIN,3479860.0,ORANG,2016
1151,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KELUARGA BERUMAH TAK LAYAK HUNI,202380.0,ORANG,2016
1152,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KELUARGA BERMASALAH PSIKOLOGIS,1940.0,ORANG,2016
1153,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KOMUNITAS ADAT TERPENCIL,1270.0,ORANG,2016
1154,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KORBAN BENCANA ALAM,13260.0,ORANG,2016
1155,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KORBAN BENCANA SOSIAL ATAU PENGUNGSI,400.0,ORANG,2016
1156,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEKERJA MIGRAN BERMASALAH SOSIAL,6770.0,ORANG,2016
1157,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,ORANG DENGAN HIV/AIDS (ODHA),40.0,ORANG,2016
1158,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KELUARGA RENTAN,8000.0,ORANG,2016
1159,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BALITA TERLANTAR ,4270.0,ORANG,2016
1160,32,JAWA BARAT,3203,KABUPATEN CIANJUR,ANAK TERLANTAR ,14700.0,ORANG,2016
1161,32,JAWA BARAT,3203,KABUPATEN CIANJUR,ANAK NAKAL (ABH) ,470.0,ORANG,2016
1162,32,JAWA BARAT,3203,KABUPATEN CIANJUR,ANAK JALANAN,910.0,ORANG,2016
1163,32,JAWA BARAT,3203,KABUPATEN CIANJUR,WANITA RAWAN SOSIAL EKONOMI (JIWA),92580.0,ORANG,2016
1164,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KORBAN TINDAK KEKERSAN,1440.0,ORANG,2016
1165,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LANJUT USIA TERLANTAR,71490.0,ORANG,2016
1166,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PENYANDANG CACAT,49280.0,ORANG,2016
1167,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TUNA SUSILA,530.0,ORANG,2016
1168,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PENGEMIS,2120.0,ORANG,2016
1169,32,JAWA BARAT,3203,KABUPATEN CIANJUR,GELANDANGAN,540.0,ORANG,2016
1170,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),3170.0,ORANG,2016
1171,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KORBAN PENYALAHGUNAAN NAPZA,2470.0,ORANG,2016
1172,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KELUARGA FAKIR MISKIN,3050830.0,ORANG,2016
1173,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KELUARGA BERUMAH TAK LAYAK HUNI,115410.0,ORANG,2016
1174,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KELUARGA BERMASALAH PSIKOLOGIS,920.0,ORANG,2016
1175,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KOMUNITAS ADAT TERPENCIL,2570.0,ORANG,2016
1176,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KORBAN BENCANA ALAM,43420.0,ORANG,2016
1177,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KORBAN BENCANA SOSIAL ATAU PENGUNGSI,440.0,ORANG,2016
1178,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEKERJA MIGRAN BERMASALAH SOSIAL,2200.0,ORANG,2016
1179,32,JAWA BARAT,3203,KABUPATEN CIANJUR,ORANG DENGAN HIV/AIDS (ODHA),50.0,ORANG,2016
